date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01 00:00:00,28.1,24.6,30.5,,,,,,,
2020-01-02 00:00:00,28.1,25.5,30.3,2.5,,,,,,
2020-01-03 00:00:00,27.4,,30.5,1.3,,,,,,
2020-01-04 00:00:00,26.7,23.1,30.2,1.8,,,,,,
2020-01-05 00:00:00,25.4,22.5,28.6,0.5,,,,,,
2020-01-06 00:00:00,26.9,22.6,29.9,4.3,,,,,,
2020-01-07 00:00:00,26.3,23.5,30,11.2,,,,,,
2020-01-08 00:00:00,26.2,23.5,30,8.1,,,,,,
2020-01-09 00:00:00,26.3,,29.8,49,,,,,,
2020-01-10 00:00:00,26.6,,30.1,0,,,,,,
2020-01-11 00:00:00,,,,,,,,,,
2020-01-12 00:00:00,25.3,,28,7.6,,,,,,
2020-01-13 00:00:00,27.2,23.2,30.7,0.3,,,,,,
2020-01-14 00:00:00,27.1,23,31,0,,,,,,
2020-01-15 00:00:00,27.4,23.6,31.4,,,,,,,
2020-01-16 00:00:00,27.3,,31.5,3.3,,,,,,
2020-01-17 00:00:00,26.1,,31.9,4.1,,,,,,
2020-01-18 00:00:00,26.3,21.3,31.2,0,,,,,,
2020-01-19 00:00:00,26.8,22,29.8,,,,,,,
2020-01-20 00:00:00,27.2,24.1,30.4,,,,,,,
2020-01-21 00:00:00,26,,30.6,,,,,,,
2020-01-22 00:00:00,26.3,22.7,29.4,4.8,,,,,,
2020-01-23 00:00:00,26.8,23.7,29.7,12.7,,,,,,
2020-01-24 00:00:00,27.1,23.7,29.9,14.7,,,,,,
2020-01-25 00:00:00,25.6,24.5,28,118.1,,,,,,
2020-01-26 00:00:00,25,,27.3,47.2,,,,,,
2020-01-27 00:00:00,,,,,,,,,,
2020-01-28 00:00:00,27.7,24.4,30.7,0.5,,,,,,
2020-01-29 00:00:00,26.9,,29.8,3.3,,,,,,
2020-01-30 00:00:00,26.8,23.8,29.5,0.8,,,,,,
2020-01-31 00:00:00,27,,30.5,0,,,,,,
2020-02-01 00:00:00,25.7,23,27.4,0.3,,,,,,
2020-02-02 00:00:00,25.5,,28.8,33.3,,,,,,
2020-02-03 00:00:00,24.9,,29.2,2.5,,,,,,
2020-02-04 00:00:00,25.7,20.3,30.1,0,,,,,,
2020-02-05 00:00:00,26.8,21.9,31.8,,,,,,,
2020-02-06 00:00:00,26.3,23.9,30.3,63.2,,,,,,
2020-02-07 00:00:00,27.3,24.9,30.1,51.8,,,,,,
2020-02-08 00:00:00,26.7,,29.5,38.9,,,,,,
2020-02-09 00:00:00,26.7,22,30.5,0,,,,,,
2020-02-10 00:00:00,27.7,23.5,30,2.3,,,,,,
2020-02-11 00:00:00,26.4,,29.7,0.3,,,,,,
2020-02-12 00:00:00,27.1,23.3,29.3,8.1,,,,,,
2020-02-13 00:00:00,27.2,24,29.6,8.1,,,,,,
2020-02-14 00:00:00,27.7,24,29.8,11.7,,,,,,
2020-02-15 00:00:00,26.7,,30.1,3,,,,,,
2020-02-16 00:00:00,26.7,23.6,29.9,1.8,,,,,,
2020-02-17 00:00:00,26.2,,29.3,3.3,,,,,,
2020-02-18 00:00:00,25.8,23.2,30.6,1.5,,,,,,
2020-02-19 00:00:00,26.3,22.8,29.8,13.2,,,,,,
2020-02-20 00:00:00,27.5,22.5,30,7.1,,,,,,
2020-02-21 00:00:00,26.9,,30.3,0,,,,,,
2020-02-22 00:00:00,26.1,22.1,30.5,5.1,,,,,,
2020-02-23 00:00:00,27.4,23,30.7,1,,,,,,
2020-02-24 00:00:00,27.2,23.8,30.2,9.4,,,,,,
2020-02-25 00:00:00,26.6,,29.4,21.1,,,,,,
2020-02-26 00:00:00,26.3,23.2,29.5,6.6,,,,,,
2020-02-27 00:00:00,25.8,23.5,29.5,7.9,,,,,,
2020-02-28 00:00:00,27.7,23.5,29.9,3,,,,,,
2020-02-29 00:00:00,26.8,,30.1,19.6,,,,,,
2020-03-01 00:00:00,26.4,22.6,30.6,1.5,,,,,,
2020-03-02 00:00:00,26.4,,29.4,38.9,,,,,,
2020-03-03 00:00:00,26.3,21.4,29.7,0.3,,,,,,
2020-03-04 00:00:00,27.6,23.6,31.4,4.3,,,,,,
2020-03-05 00:00:00,26.8,24.6,30.4,7.1,,,,,,
2020-03-06 00:00:00,27.8,24.8,31.9,19.1,,,,,,
2020-03-07 00:00:00,28.6,25.4,31.8,11.9,,,,,,
2020-03-08 00:00:00,,,,,,,,,,
2020-03-09 00:00:00,26.9,22.5,29.8,0,,,,,,
2020-03-10 00:00:00,25.8,,29.9,,,,,,,
2020-03-11 00:00:00,,,,,,,,,,
2020-03-12 00:00:00,26.9,,30.5,,,,,,,
2020-03-13 00:00:00,,,,,,,,,,
2020-03-14 00:00:00,25.4,22.5,31,,,,,,,
2020-03-15 00:00:00,27.2,22,31.5,,,,,,,
2020-03-16 00:00:00,26.5,23.5,30.6,0,,,,,,
2020-03-17 00:00:00,26.2,23.5,29.4,7.9,,,,,,
2020-03-18 00:00:00,25.9,23.2,31.2,37.8,,,,,,
2020-03-19 00:00:00,26.6,,30.3,13.7,,,,,,
2020-03-20 00:00:00,27.3,22.5,31,0,,,,,,
2020-03-21 00:00:00,26.2,24.1,29.2,25.1,,,,,,
2020-03-22 00:00:00,26.6,23.9,30.1,66.5,,,,,,
2020-03-23 00:00:00,26.7,23.6,30.2,19.1,,,,,,
2020-03-24 00:00:00,26.3,,29.8,7.1,,,,,,
2020-03-25 00:00:00,26.3,22.8,30,8.1,,,,,,
2020-03-26 00:00:00,26.1,,30.1,0,,,,,,
2020-03-27 00:00:00,27.3,23.2,30.2,4.3,,,,,,
2020-03-28 00:00:00,27.2,,29.9,15.5,,,,,,
2020-03-29 00:00:00,27.2,24.2,30.2,2.8,,,,,,
2020-03-30 00:00:00,26.7,24.2,29.2,17,,,,,,
2020-03-31 00:00:00,26.3,,31.4,8.6,,,,,,
2020-04-01 00:00:00,,,,,,,,,,
2020-04-02 00:00:00,27.6,23.4,31.1,0,,,,,,
2020-04-03 00:00:00,26.4,23.7,30.2,5.8,,,,,,
2020-04-04 00:00:00,27.1,23.7,30.4,3.6,,,,,,
2020-04-05 00:00:00,26.8,23.4,30.5,8.9,,,,,,
2020-04-06 00:00:00,27.6,23.1,30.4,0.3,,,,,,
2020-04-07 00:00:00,27.3,22.9,32.9,0,,,,,,
2020-04-08 00:00:00,28.5,22.8,33.3,,,,,,,
2020-04-09 00:00:00,26.7,,31.4,,,,,,,
2020-04-10 00:00:00,26.8,,30.4,,,,,,,
2020-04-11 00:00:00,26.7,22.5,31,,,,,,,
2020-04-12 00:00:00,26.3,22,30.5,,,,,,,
2020-04-13 00:00:00,26.3,21.4,30.3,,,,,,,
2020-04-14 00:00:00,27.1,22.1,32.4,,,,,,,
2020-04-15 00:00:00,28.4,22.8,32.5,,,,,,,
2020-04-16 00:00:00,28.2,,31.9,1.3,,,,,,
2020-04-17 00:00:00,28.2,,32,42.2,,,,,,
2020-04-18 00:00:00,27.8,24.4,31.3,7.1,,,,,,
2020-04-19 00:00:00,26.1,24.5,30.5,52.3,,,,,,
2020-04-20 00:00:00,27.7,24.2,31.8,42.9,,,,,,
2020-04-21 00:00:00,28.4,24.8,32.5,18,,,,,,
2020-04-22 00:00:00,27.9,,32.1,5.1,,,,,,
2020-04-23 00:00:00,27.6,24.1,32.1,0.3,,,,,,
2020-04-24 00:00:00,28.6,24.5,32,15.5,,,,,,
2020-04-25 00:00:00,28.2,,31.7,25.9,,,,,,
2020-04-26 00:00:00,27.3,24.4,31,8.6,,,,,,
2020-04-27 00:00:00,,,,,,,,,,
2020-04-28 00:00:00,28.2,24.6,31.2,0,,,,,,
2020-04-29 00:00:00,27.9,,32.7,4.8,,,,,,
2020-04-30 00:00:00,26.3,23.5,29.2,21.3,,,,,,
2020-05-01 00:00:00,27.4,24.4,31.5,2.8,,,,,,
2020-05-02 00:00:00,27.8,23.6,32.2,2.5,,,,,,
2020-05-03 00:00:00,26.8,25.3,30.8,13.2,,,,,,
2020-05-04 00:00:00,29.3,25.2,32.5,76.5,,,,,,
2020-05-05 00:00:00,,,,,,,,,,
2020-05-06 00:00:00,29.2,,33.5,,,,,,,
2020-05-07 00:00:00,29.2,25.7,33.3,,,,,,,
2020-05-08 00:00:00,28.4,,31.8,6.1,,,,,,
2020-05-09 00:00:00,29.3,25,32.8,0,,,,,,
2020-05-10 00:00:00,28,25.9,32.1,20.6,,,,,,
2020-05-11 00:00:00,28.7,25.6,32.8,9.4,,,,,,
2020-05-12 00:00:00,28.1,25.5,32.4,0,,,,,,
2020-05-13 00:00:00,28.1,24.9,33.4,11.7,,,,,,
2020-05-14 00:00:00,28.5,25,33.9,15.7,,,,,,
2020-05-15 00:00:00,30,25,34.3,0,,,,,,
2020-05-16 00:00:00,28.4,25.8,31.2,5.6,,,,,,
2020-05-17 00:00:00,28.5,25.6,33,21.1,,,,,,
2020-05-18 00:00:00,28.8,25.9,33.6,10.9,,,,,,
2020-05-19 00:00:00,28.1,,32.2,4.1,,,,,,
2020-05-20 00:00:00,28.4,24.4,33.4,24.1,,,,,,
2020-05-21 00:00:00,29.4,25.8,33.4,3.3,,,,,,
2020-05-22 00:00:00,29.1,24.5,33.2,31.5,,,,,,
2020-05-23 00:00:00,29.2,,33.6,0,,,,,,
2020-05-24 00:00:00,28.9,25,33.6,,,,,,,
2020-05-25 00:00:00,28.9,24.9,33.8,,,,,,,
2020-05-26 00:00:00,,,,,,,,,,
2020-05-27 00:00:00,28.6,25.3,33.3,,,,,,,
2020-05-28 00:00:00,25.3,,27,,,,,,,
2020-05-29 00:00:00,28.2,23,33,26.9,,,,,,
2020-05-30 00:00:00,28.4,24.2,33.8,4.8,,,,,,
2020-05-31 00:00:00,27.3,24.8,31.7,7.9,,,,,,
2020-06-01 00:00:00,27.2,23.8,31.8,7.4,,,,,,
2020-06-02 00:00:00,26.3,,29.5,10.4,,,,,,
2020-06-03 00:00:00,28.5,23,31,0.5,,,,,,
2020-06-04 00:00:00,29.4,25,33.3,27.9,,,,,,
2020-06-05 00:00:00,28.7,25.1,32.7,0,,,,,,
2020-06-06 00:00:00,28.6,25,32.5,7.9,,,,,,
2020-06-07 00:00:00,26.7,,31.6,24.4,,,,,,
2020-06-08 00:00:00,27.9,24.7,31.7,6.6,,,,,,
2020-06-09 00:00:00,28.3,24.5,33.5,0,,,,,,
2020-06-10 00:00:00,27.8,,34.2,6.9,,,,,,
2020-06-11 00:00:00,26.9,,32.8,0.5,,,,,,
2020-06-12 00:00:00,26.6,23.5,29.6,70.6,,,,,,
2020-06-13 00:00:00,28,24,32.8,0,,,,,,
2020-06-14 00:00:00,25,,27.2,46,,,,,,
2020-06-15 00:00:00,25.9,23.6,30.4,36.8,,,,,,
2020-06-16 00:00:00,26.5,23.6,30.6,57.7,,,,,,
2020-06-17 00:00:00,28.5,24.1,33.2,23.9,,,,,,
2020-06-18 00:00:00,26.7,,29.8,17.5,,,,,,
2020-06-19 00:00:00,28,24,33.2,0.3,,,,,,
2020-06-20 00:00:00,27.5,,31.6,12.4,,,,,,
2020-06-21 00:00:00,28.1,24.2,32.6,14,,,,,,
2020-06-22 00:00:00,28.6,25.2,33.2,2.5,,,,,,
2020-06-23 00:00:00,28.9,24.8,33.4,20.1,,,,,,
2020-06-24 00:00:00,27.6,25.1,31.2,13.7,,,,,,
2020-06-25 00:00:00,26.9,,31.4,0.5,,,,,,
2020-06-26 00:00:00,27,24,30.9,45.5,,,,,,
2020-06-27 00:00:00,26,,31.5,9.4,,,,,,
2020-06-28 00:00:00,27.4,23.4,33.4,1.8,,,,,,
2020-06-29 00:00:00,26.9,,34.6,0,,,,,,
2020-06-30 00:00:00,27.7,22.9,32.2,45.5,,,,,,
2020-07-01 00:00:00,,,,,,,,,,
2020-07-02 00:00:00,27.9,24.5,31.9,1.5,,,,,,
2020-07-03 00:00:00,28.4,,33.7,16.8,,,,,,
2020-07-04 00:00:00,28.2,,33.3,0,,,,,,
2020-07-05 00:00:00,27.4,,31.8,5.8,,,,,,
2020-07-06 00:00:00,26.9,23.9,31.2,7.4,,,,,,
2020-07-07 00:00:00,27.4,24.2,32.4,2,,,,,,
2020-07-08 00:00:00,27.4,24.2,32,1,,,,,,
2020-07-09 00:00:00,27.9,24,33.4,16.5,,,,,,
2020-07-10 00:00:00,28.6,24.1,33.5,0,,,,,,
2020-07-11 00:00:00,28.8,24.5,33.9,,,,,,,
2020-07-12 00:00:00,28.6,24,34,,,,,,,
2020-07-13 00:00:00,29.3,24.4,34.2,,,,,,,
2020-07-14 00:00:00,28.7,24.4,34.5,,,,,,,
2020-07-15 00:00:00,27.6,,32.9,,,,,,,
2020-07-16 00:00:00,28.2,23.4,32.2,,,,,,,
2020-07-17 00:00:00,25.9,24.1,32.7,,,,,,,
2020-07-18 00:00:00,25.8,23.7,29.5,,,,,,,
2020-07-19 00:00:00,27.2,23.8,32.1,,,,,,,
2020-07-20 00:00:00,27.9,23.8,32.6,,,,,,,
2020-07-21 00:00:00,28.8,24.3,33.4,,,,,,,
2020-07-22 00:00:00,28.4,,33.1,,,,,,,
2020-07-23 00:00:00,25.6,,32.7,,,,,,,
2020-07-24 00:00:00,27.4,23,31.7,,,,,,,
2020-07-25 00:00:00,28.2,23.6,33.2,,,,,,,
2020-07-26 00:00:00,27.3,24.1,30.5,,,,,,,
2020-07-27 00:00:00,,,,,,,,,,
2020-07-28 00:00:00,27,23.8,35.2,,,,,,,
2020-07-29 00:00:00,27,23.4,33.3,,,,,,,
2020-07-30 00:00:00,27.7,24.1,32.6,,,,,,,
2020-07-31 00:00:00,26.9,,31.5,,,,,,,
2020-08-01 00:00:00,26,,30.8,1.8,,,,,,
2020-08-02 00:00:00,26.8,23.6,32,6.1,,,,,,
2020-08-03 00:00:00,27,23.8,30.8,25.4,,,,,,
2020-08-04 00:00:00,26.6,24.4,30.8,0.5,,,,,,
2020-08-05 00:00:00,28.2,23.9,32.9,9.7,,,,,,
2020-08-06 00:00:00,27.9,,32.9,3.3,,,,,,
2020-08-07 00:00:00,26.1,,31.7,9.7,,,,,,
2020-08-08 00:00:00,,,,,,,,,,
2020-08-09 00:00:00,28.1,24.5,31.5,0,,,,,,
2020-08-10 00:00:00,27.2,,31.9,4.3,,,,,,
2020-08-11 00:00:00,28.1,23.5,31.7,0.3,,,,,,
2020-08-12 00:00:00,27.7,23.9,33.7,6.9,,,,,,
2020-08-13 00:00:00,26.6,,31.5,9.4,,,,,,
2020-08-14 00:00:00,27.2,23.2,33.5,35.3,,,,,,
2020-08-15 00:00:00,28.2,23.1,34.1,1.5,,,,,,
2020-08-16 00:00:00,28.6,23.8,34.5,1,,,,,,
2020-08-17 00:00:00,26.4,,30.4,0,,,,,,
2020-08-18 00:00:00,,,,,,,,,,
2020-08-19 00:00:00,27.9,24,32.1,4.8,,,,,,
2020-08-20 00:00:00,27.6,,34.4,0,,,,,,
2020-08-21 00:00:00,27.9,23,32.4,16.3,,,,,,
2020-08-22 00:00:00,26.6,,30.7,11.7,,,,,,
2020-08-23 00:00:00,28.9,23.6,33.2,18.3,,,,,,
2020-08-24 00:00:00,29.3,23.8,34.2,0,,,,,,
2020-08-25 00:00:00,,,,,,,,,,
2020-08-26 00:00:00,,,,,,,,,,
2020-08-27 00:00:00,26.4,,31.6,,,,,,,
2020-08-28 00:00:00,28.4,23.6,35.2,0.8,,,,,,
2020-08-29 00:00:00,28.6,24,35.8,,,,,,,
2020-08-30 00:00:00,28.8,24.4,34.9,,,,,,,
2020-08-31 00:00:00,28.8,,35.5,,,,,,,
2020-09-01 00:00:00,29.4,23.7,34.7,,,,,,,
2020-09-02 00:00:00,29.1,,33.6,,,,,,,
2020-09-03 00:00:00,28.4,24.1,34,,,,,,,
2020-09-04 00:00:00,29.4,24.9,34.3,,,,,,,
2020-09-05 00:00:00,29.2,,35.5,,,,,,,
2020-09-06 00:00:00,29.3,24,34.2,,,,,,,
2020-09-07 00:00:00,26.6,,30.8,0,,,,,,
2020-09-08 00:00:00,27.8,23.6,31,4.6,,,,,,
2020-09-09 00:00:00,27.8,,31.4,0,,,,,,
2020-09-10 00:00:00,27.2,23.2,33.7,2.5,,,,,,
2020-09-11 00:00:00,28.1,23.8,33.4,7.1,,,,,,
2020-09-12 00:00:00,28.8,24,33.7,0,,,,,,
2020-09-13 00:00:00,26.4,24.6,29.5,2.5,,,,,,
2020-09-14 00:00:00,27.3,24.2,32.2,13.7,,,,,,
2020-09-15 00:00:00,28.6,24.2,33.8,5.8,,,,,,
2020-09-16 00:00:00,27.2,25,30.7,5.3,,,,,,
2020-09-17 00:00:00,26.4,,29.9,11.2,,,,,,
2020-09-18 00:00:00,27.6,,32.6,0.5,,,,,,
2020-09-19 00:00:00,27.9,23.9,32.4,0,,,,,,
2020-09-20 00:00:00,29.1,24.3,34.2,0,,,,,,
2020-09-21 00:00:00,29.1,24.4,35.7,,,,,,,
2020-09-22 00:00:00,27.5,,34.4,,,,,,,
2020-09-23 00:00:00,27.9,22.9,31.3,,,,,,,
2020-09-24 00:00:00,27.2,,34.2,,,,,,,
2020-09-25 00:00:00,28.7,22.1,33.1,0,,,,,,
2020-09-26 00:00:00,27.5,,33,,,,,,,
2020-09-27 00:00:00,27.1,23.1,30.4,0.5,,,,,,
2020-09-28 00:00:00,26.8,22.7,31,8.4,,,,,,
2020-09-29 00:00:00,27.8,23.6,32.9,0.5,,,,,,
2020-09-30 00:00:00,28.1,23.5,32.9,0,,,,,,
2020-10-01 00:00:00,28.5,,34.3,,,,,,,
2020-10-02 00:00:00,26.8,23.9,31.8,,,,,,,
2020-10-03 00:00:00,27.8,,33.2,,,,,,,
2020-10-04 00:00:00,28.2,23,33,,,,,,,
2020-10-05 00:00:00,28.6,23.8,34.6,,,,,,,
2020-10-06 00:00:00,27.8,24.9,30.9,,,,,,,
2020-10-07 00:00:00,27.3,,31.5,21.3,,,,,,
2020-10-08 00:00:00,26.7,,30.3,5.6,,,,,,
2020-10-09 00:00:00,28.1,24,31.6,0.3,,,,,,
2020-10-10 00:00:00,28.9,24.3,33.5,0,,,,,,
2020-10-11 00:00:00,26.7,,32.6,3,,,,,,
2020-10-12 00:00:00,27.4,23.5,30.8,42.4,,,,,,
2020-10-13 00:00:00,26.6,,31.8,0.5,,,,,,
2020-10-14 00:00:00,25.8,24,28.6,13.7,,,,,,
2020-10-15 00:00:00,26.6,,31.8,4.3,,,,,,
2020-10-16 00:00:00,26.3,23.5,29.5,7.1,,,,,,
2020-10-17 00:00:00,27.7,23.6,32,13,,,,,,
2020-10-18 00:00:00,27.2,,31.2,12.4,,,,,,
2020-10-19 00:00:00,26.7,24.4,31.2,4.6,,,,,,
2020-10-20 00:00:00,26.8,,33.8,4.3,,,,,,
2020-10-21 00:00:00,27.8,23.5,32.5,0,,,,,,
2020-10-22 00:00:00,27.6,,33.8,7.6,,,,,,
2020-10-23 00:00:00,27.2,23.5,33.2,0.3,,,,,,
2020-10-24 00:00:00,27.6,24,33.6,10.4,,,,,,
2020-10-25 00:00:00,28.4,24.5,32.7,0,,,,,,
2020-10-26 00:00:00,28.4,24.8,33.6,0,,,,,,
2020-10-27 00:00:00,,,,,,,,,,
2020-10-28 00:00:00,25.6,,27.7,0,,,,,,
2020-10-29 00:00:00,27.6,23.6,33,5.6,,,,,,
2020-10-30 00:00:00,26.8,24.4,31.5,0,,,,,,
2020-10-31 00:00:00,28,23.7,32.7,53.6,,,,,,
2020-11-01 00:00:00,28.2,24.6,34.6,0,,,,,,
2020-11-02 00:00:00,26.9,,34.8,2.3,,,,,,
2020-11-03 00:00:00,27.3,22.9,32.6,16.5,,,,,,
2020-11-04 00:00:00,26.9,,33.8,0,,,,,,
2020-11-05 00:00:00,27.6,23,29.9,,,,,,,
2020-11-06 00:00:00,26.4,23,31,,,,,,,
2020-11-07 00:00:00,26.6,,32.1,,,,,,,
2020-11-08 00:00:00,27.6,23.1,32.5,,,,,,,
2020-11-09 00:00:00,27.8,,33.8,,,,,,,
2020-11-10 00:00:00,26.3,23.9,33.8,,,,,,,
2020-11-11 00:00:00,28.7,24,33.3,,,,,,,
2020-11-12 00:00:00,28.3,,33.2,,,,,,,
2020-11-13 00:00:00,28.6,24.1,33.2,,,,,,,
2020-11-14 00:00:00,27.8,24.9,31.3,7.9,,,,,,
2020-11-15 00:00:00,26.6,,31,10.7,,,,,,
2020-11-16 00:00:00,26.4,23.6,33.2,118.1,,,,,,
2020-11-17 00:00:00,26.8,23,31.9,10.7,,,,,,
2020-11-18 00:00:00,26.3,23.4,31.1,10.9,,,,,,
2020-11-19 00:00:00,27.1,23.2,31.9,18.3,,,,,,
2020-11-20 00:00:00,27.9,23.5,33.1,12.2,,,,,,
2020-11-21 00:00:00,26.6,24.7,30.4,0.3,,,,,,
2020-11-22 00:00:00,26.2,24.2,30.2,25.7,,,,,,
2020-11-23 00:00:00,27,24.3,30.7,26.7,,,,,,
2020-11-24 00:00:00,26.4,22.8,30.5,7.4,,,,,,
2020-11-25 00:00:00,27.5,,31.3,66,,,,,,
2020-11-26 00:00:00,27.1,24.5,32,11.7,,,,,,
2020-11-27 00:00:00,25.5,24.5,27.7,30.2,,,,,,
2020-11-28 00:00:00,26.1,24,30.1,27.2,,,,,,
2020-11-29 00:00:00,27.4,23.9,31.8,34.3,,,,,,
2020-11-30 00:00:00,27.5,24.3,32.7,1.8,,,,,,
2020-12-01 00:00:00,28.7,23.7,33.4,0,,,,,,
2020-12-02 00:00:00,28.1,,33.4,0.5,,,,,,
2020-12-03 00:00:00,27.6,23.9,31.8,9.7,,,,,,
2020-12-04 00:00:00,27.4,,31.8,9.9,,,,,,
2020-12-05 00:00:00,27.6,23.6,32.5,0,,,,,,
2020-12-06 00:00:00,25.9,,30.1,31.2,,,,,,
2020-12-07 00:00:00,27.4,23.2,30.4,22.6,,,,,,
2020-12-08 00:00:00,26.7,,29.7,15.2,,,,,,
2020-12-09 00:00:00,27.7,23.5,31.9,1,,,,,,
2020-12-10 00:00:00,27.8,24.4,32.4,0,,,,,,
2020-12-11 00:00:00,27.6,24.3,32,2.3,,,,,,
2020-12-12 00:00:00,27.6,24,32.1,5.1,,,,,,
2020-12-13 00:00:00,27.9,24.9,33.4,10.9,,,,,,
2020-12-14 00:00:00,26.4,,30.3,8.9,,,,,,
2020-12-15 00:00:00,26.4,23.8,31,7.9,,,,,,
2020-12-16 00:00:00,26.5,23.8,30.6,40.9,,,,,,
2020-12-17 00:00:00,25.5,23.7,27.8,21.8,,,,,,
2020-12-18 00:00:00,24.9,,27.7,121.9,,,,,,
2020-12-19 00:00:00,26.3,23,29.1,182.1,,,,,,
2020-12-20 00:00:00,26.3,24,30.6,15.7,,,,,,
2020-12-21 00:00:00,26.9,,32.4,52.6,,,,,,
2020-12-22 00:00:00,26.5,22.1,32,0,,,,,,
2020-12-23 00:00:00,26.7,23.9,29.4,39.9,,,,,,
2020-12-24 00:00:00,26.9,24,33.8,33.5,,,,,,
2020-12-25 00:00:00,26.2,24,30,8.9,,,,,,
2020-12-26 00:00:00,27.2,23.6,30.6,40.4,,,,,,
2020-12-27 00:00:00,28.1,23.6,32.4,15.5,,,,,,
2020-12-28 00:00:00,27.1,,29.8,0,,,,,,
2020-12-29 00:00:00,27.6,24.6,31.8,0,,,,,,
2020-12-30 00:00:00,26.9,24.9,30.4,6.6,,,,,,
2020-12-31 00:00:00,26.8,,30.2,14.2,,,,,,
2021-01-01 00:00:00,24.4,,26.2,43.7,,,,,,
2021-01-02 00:00:00,26.4,22.7,29.2,44.2,,,,,,
2021-01-03 00:00:00,26.4,23.7,30.2,39.9,,,8.2,,1010.1,
2021-01-04 00:00:00,25.8,23.5,29.2,21.3,,,10.9,,1010.1,
2021-01-05 00:00:00,26.7,22.6,29.9,43.7,,,10.3,,1010,
2021-01-06 00:00:00,25.5,24.4,30.4,14.7,,,9.2,,1009.1,
2021-01-07 00:00:00,24.5,23.1,26.9,31.2,,,5.5,,1008.7,
2021-01-08 00:00:00,26.8,23,32.1,50.5,,,5,,1008,
2021-01-09 00:00:00,27.6,23.6,31.3,0,,,5.3,,1008.3,
2021-01-10 00:00:00,26.7,24,30.3,0.3,,,6.5,,1008.6,
2021-01-11 00:00:00,24.8,24.2,26,63.8,,,8.4,,1008.9,
2021-01-12 00:00:00,26.5,23.1,30,72.9,,,7.2,,1008.3,
2021-01-13 00:00:00,26.7,23.8,30.2,15.7,,,4.7,,1008.5,
2021-01-14 00:00:00,26.7,23.5,30.3,0.3,,,4.7,,1008.4,
2021-01-15 00:00:00,25,23.8,27,26.9,,,4.4,,1007.8,
2021-01-16 00:00:00,25.8,23,29.6,51.1,,,5.7,,1007.4,
2021-01-17 00:00:00,24.9,22.1,27.2,77,,,6.1,,1007.9,
2021-01-18 00:00:00,23.8,23.5,25.2,30,,,8,,1007,
2021-01-19 00:00:00,27.1,22.7,31.9,117.3,,,9,,1007.2,
2021-01-20 00:00:00,27.1,23.9,32,1.8,,,8,,1009.5,
2021-01-21 00:00:00,25.7,24,29,5.6,,,5.8,,1010.1,
2021-01-22 00:00:00,26.9,22.1,31.2,1.8,,,4.1,,1010.4,
2021-01-23 00:00:00,27.1,23.1,31,0.3,,,5.6,,1010.2,
2021-01-24 00:00:00,27,23.4,30.2,0,,,7.7,,1010.8,
2021-01-25 00:00:00,26.3,23.7,30.3,22.9,,,7.5,,1010.5,
2021-01-26 00:00:00,26.6,24,31,39.1,,,10.3,,1009.2,
2021-01-27 00:00:00,26.2,22.5,30,4.8,,,7.8,,1008.9,
2021-01-28 00:00:00,25.5,20,30.6,4.1,,,10.5,,1009.8,
2021-01-29 00:00:00,26.6,22.5,30.2,36.8,,,15.6,,1009.9,
2021-01-30 00:00:00,27.8,23.2,30.1,26.4,,,15.6,,1011,
2021-01-31 00:00:00,26.1,24.3,30,5.6,,,17.1,,1011.6,
2021-02-01 00:00:00,25.2,23.9,27.4,16.3,,,12.4,,1011.2,
2021-02-02 00:00:00,26.1,21.8,29.3,2.5,,,5.1,,1011.1,
2021-02-03 00:00:00,27.1,23.6,30.4,16.8,,,9.5,,1011.2,
2021-02-04 00:00:00,27.1,24,29.9,15.2,,,9.1,,1010.8,
2021-02-05 00:00:00,27.2,24.2,31.2,6.9,,,9.2,,1010.5,
2021-02-06 00:00:00,26.2,24.2,29.1,4,,,12.3,,1010.4,
2021-02-07 00:00:00,25.6,24,30,5.1,,,8.9,,1008.9,
2021-02-08 00:00:00,24.4,24,26.1,91.9,,,10.1,,1008.8,
2021-02-09 00:00:00,27.2,22.6,30.8,39.6,,,8.3,,1008.6,
2021-02-10 00:00:00,25.8,24.2,28.7,9.8,,,7.4,,1009.7,
2021-02-11 00:00:00,25.9,23.2,28.9,2.1,,,5.2,,1009.4,
2021-02-12 00:00:00,26.1,23.3,29.3,6.6,,,4.9,,1009.6,
2021-02-13 00:00:00,26.1,23.5,32,3.1,,,4.8,,1010.2,
2021-02-14 00:00:00,27.3,24,31.1,1.7,,,5.2,,1010.1,
2021-02-15 00:00:00,26.4,23.9,30.4,5,,,7.3,,1010.1,
2021-02-16 00:00:00,26.1,24.1,30.9,2.8,,,9.3,,1009.9,
2021-02-17 00:00:00,26.5,21.8,31.3,0,,,12,,1009.7,
2021-02-18 00:00:00,25,23,29.5,13.5,,,17,,1010.2,
2021-02-19 00:00:00,24.3,23.2,26.4,14.2,,,20.8,,1010.4,
2021-02-20 00:00:00,22.9,22.3,24,40.7,,,16,,1009.1,
2021-02-21 00:00:00,23.5,22.5,24.9,64.8,,,15.2,,1007.2,
2021-02-22 00:00:00,27.5,21.6,31.9,25.1,,,7.6,,1008.1,
2021-02-23 00:00:00,27.4,23.2,30.5,2.5,,,7.6,,1009,
